date,state,cases_new,1day,2day,3day,4day,5day,6day,1week,2week,3week,4week,1mth,2mth,3mth,4mth,5mth,6mth,7mth,8mth,9mth,10mth,11mth,1year,1year1Mth,1year2Mth,1year3Mth,1year4Mth,1year5Mth,1year6Mth,1year7Mth
2020-08-07,Johor,1,0,1,0,0,0,0,3,2,0,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Johor,0,1,0,1,0,0,0,0,10,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Johor,0,0,1,0,1,0,0,0,7,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Johor,2,0,0,1,0,1,0,0,0,14,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,Johor,1,2,0,0,1,0,1,0,0,0,2,2,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,Johor,2,1,2,0,0,1,0,1,1,1,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,Johor,0,2,1,2,0,0,1,0,1,1,0,0,2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,Johor,0,0,2,1,2,0,0,1,3,2,0,2,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,Johor,1,0,0,2,1,2,0,0,0,10,0,0,3,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,Johor,0,1,0,0,2,1,2,0,0,7,1,0,1,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,Johor,0,0,1,0,0,2,1,2,0,0,14,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Johor,0,0,0,1,0,0,2,1,0,0,0,0,2,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Johor,1,0,0,0,1,0,0,2,1,1,1,1,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Johor,0,1,0,0,0,1,0,0,0,1,1,14,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Johor,0,0,1,0,0,0,1,0,1,3,2,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,Johor,0,0,0,1,0,0,0,1,0,0,10,1,1,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,Johor,0,0,0,0,1,0,0,0,0,0,7,1,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,Johor,0,0,0,0,0,1,0,0,2,0,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,Johor,0,0,0,0,0,0,1,0,1,0,0,10,1,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,Johor,0,0,0,0,0,0,0,1,2,1,1,7,2,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,Johor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,Johor,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,Johor,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,Johor,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,Johor,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,Johor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,Johor,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,Johor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,Johor,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,Johor,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,Johor,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,Johor,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,Johor,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,Johor,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,Johor,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,Johor,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,Johor,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,Johor,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,Johor,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,Johor,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,Johor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,Johor,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,Johor,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,Johor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,Johor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,Johor,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,Johor,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,Johor,1,1,1,0,0,0,0,0,0,0,0,0,7,2,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,Johor,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,Johor,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,Johor,2,0,2,1,1,1,0,0,0,0,0,0,1,0,3,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,Johor,8,2,0,2,1,1,1,0,0,0,0,0,1,0,1,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,Johor,5,8,2,0,2,1,1,1,0,0,1,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,Johor,1,5,8,2,0,2,1,1,0,0,0,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,Johor,4,1,5,8,2,0,2,1,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,Johor,8,4,1,5,8,2,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,Johor,2,8,4,1,5,8,2,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,Johor,6,2,8,4,1,5,8,2,0,0,0,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,Johor,6,6,2,8,4,1,5,8,0,0,0,0,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,Johor,5,6,6,2,8,4,1,5,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,Johor,5,5,6,6,2,8,4,1,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,Johor,2,5,5,6,6,2,8,4,1,0,0,0,2,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,Johor,3,2,5,5,6,6,2,8,2,0,0,0,1,2,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,Johor,2,3,2,5,5,6,6,2,0,0,0,0,2,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,Johor,10,2,3,2,5,5,6,6,2,0,0,0,0,0,2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,Johor,3,10,2,3,2,5,5,6,8,0,0,0,0,2,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,Johor,0,3,10,2,3,2,5,5,5,1,0,0,1,0,3,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,Johor,5,0,3,10,2,3,2,5,1,1,0,0,0,0,1,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,Johor,2,5,0,3,10,2,3,2,4,1,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,Johor,1,2,5,0,3,10,2,3,8,2,0,0,0,0,2,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,Johor,2,1,2,5,0,3,10,2,2,0,0,0,1,1,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,Johor,1,2,1,2,5,0,3,10,6,2,0,0,0,14,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,Johor,0,1,2,1,2,5,0,3,6,8,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,Johor,1,0,1,2,1,2,5,0,5,5,1,0,0,1,1,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,Johor,4,1,0,1,2,1,2,5,5,1,1,0,0,1,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,Johor,7,4,1,0,1,2,1,2,2,4,1,1,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,Johor,15,7,4,1,0,1,2,1,3,8,2,1,0,10,1,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0
2020-10-26,Johor,4,15,7,4,1,0,1,2,2,2,0,1,0,7,2,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,Johor,8,4,15,7,4,1,0,1,10,6,2,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,Johor,8,8,4,15,7,4,1,0,3,6,8,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Johor,10,8,8,4,15,7,4,1,0,5,5,2,0,1,0,3,0,24,0,2,0,0,0,0,0,0,0,0,0,0
2020-10-30,Johor,9,10,8,8,4,15,7,4,5,5,1,8,0,1,0,1,3,22,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-31,Johor,0,9,10,8,8,4,15,7,2,2,4,8,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,Johor,1,0,9,10,8,8,4,15,1,3,8,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,Johor,9,1,0,9,10,8,8,4,2,2,2,1,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,Johor,1,9,1,0,9,10,8,8,1,10,6,4,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,Johor,2,1,9,1,0,9,10,8,0,3,6,8,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,Johor,2,2,1,9,1,0,9,10,1,0,5,2,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,Johor,4,2,2,1,9,1,0,9,4,5,5,6,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,Johor,5,4,2,2,1,9,1,0,7,2,2,6,0,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0
2020-11-08,Johor,1,5,4,2,2,1,9,1,15,1,3,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,Johor,10,1,5,4,2,2,1,9,4,2,2,5,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,Johor,8,10,1,5,4,2,2,1,8,1,10,2,0,2,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,Johor,10,8,10,1,5,4,2,2,8,0,3,3,0,1,2,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,Johor,8,10,8,10,1,5,4,2,10,1,0,2,0,2,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,Johor,3,8,10,8,10,1,5,4,9,4,5,10,0,0,0,2,0,20,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,Johor,15,3,8,10,8,10,1,5,0,7,2,3,0,0,2,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,Johor,9,15,3,8,10,8,10,1,1,15,1,0,0,1,0,3,0,14,23,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,Johor,8,9,15,3,8,10,8,10,9,4,2,5,0,0,0,1,0,13,7,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,Johor,14,8,9,15,3,8,10,8,1,8,1,2,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,Johor,3,14,8,9,15,3,8,10,2,8,0,1,0,0,0,2,0,16,13,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,Johor,15,3,14,8,9,15,3,8,2,10,1,2,0,1,1,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,Johor,9,15,3,14,8,9,15,3,4,9,4,1,0,0,14,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,Johor,33,9,15,3,14,8,9,15,5,0,7,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,Johor,9,33,9,15,3,14,8,9,1,1,15,1,0,0,1,1,0,3,16,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,Johor,15,9,33,9,15,3,14,8,10,9,4,4,0,0,1,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,Johor,19,15,9,33,9,15,3,14,8,1,8,7,1,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,Johor,30,19,15,9,33,9,15,3,10,2,8,15,1,0,10,1,0,0,34,0,4,0,0,0,0,0,0,0,0,0
2020-11-26,Johor,60,30,19,15,9,33,9,15,8,2,10,4,1,0,7,2,0,4,43,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,Johor,33,60,30,19,15,9,33,9,3,4,9,8,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,Johor,46,33,60,30,19,15,9,33,15,5,0,8,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,Johor,37,46,33,60,30,19,15,9,9,1,1,10,2,0,1,0,3,0,24,0,2,0,0,0,0,0,0,0,0,0
2020-11-30,Johor,54,37,46,33,60,30,19,15,8,10,9,9,8,0,1,0,1,3,22,0,1,0,0,0,0,0,0,0,0,0
2020-12-01,Johor,68,54,37,46,33,60,30,19,14,8,1,1,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,Johor,102,68,54,37,46,33,60,30,3,10,2,9,1,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,Johor,78,102,68,54,37,46,33,60,15,8,2,1,4,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,Johor,69,78,102,68,54,37,46,33,9,3,4,2,8,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
2020-12-05,Johor,66,69,78,102,68,54,37,46,33,15,5,2,2,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,Johor,125,66,69,78,102,68,54,37,9,9,1,4,6,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0
2020-12-07,Johor,98,125,66,69,78,102,68,54,15,8,10,5,6,0,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0
2020-12-08,Johor,108,98,125,66,69,78,102,68,19,14,8,1,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,Johor,100,108,98,125,66,69,78,102,30,3,10,10,5,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,Johor,100,100,108,98,125,66,69,78,60,15,8,8,2,0,2,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,Johor,69,100,100,108,98,125,66,69,33,9,3,10,3,0,1,2,0,0,21,3,0,0,0,0,0,0,0,0,0,0
2020-12-12,Johor,105,69,100,100,108,98,125,66,46,33,15,8,2,0,2,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0
2020-12-13,Johor,103,105,69,100,100,108,98,125,37,9,9,3,10,0,0,0,2,0,20,4,0,0,0,0,0,0,0,0,0,0
2020-12-14,Johor,45,103,105,69,100,100,108,98,54,15,8,15,3,0,0,2,0,1,8,2,0,0,0,0,0,0,0,0,0,0
2020-12-15,Johor,48,45,103,105,69,100,100,108,68,19,14,9,0,0,1,0,3,0,14,23,0,0,0,0,0,0,0,0,0,0
2020-12-16,Johor,105,48,45,103,105,69,100,100,102,30,3,8,5,0,0,0,1,0,13,7,0,0,0,0,0,0,0,0,0,0
2020-12-17,Johor,67,105,48,45,103,105,69,100,78,60,15,14,2,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0
2020-12-18,Johor,77,67,105,48,45,103,105,69,69,33,9,3,1,0,0,0,2,0,16,13,0,0,0,0,0,0,0,0,0,0
2020-12-19,Johor,75,77,67,105,48,45,103,105,66,46,33,15,2,0,1,1,0,1,3,13,0,0,0,0,0,0,0,0,0,0
2020-12-20,Johor,156,75,77,67,105,48,45,103,125,37,9,9,1,0,0,14,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2020-12-21,Johor,278,156,75,77,67,105,48,45,98,54,15,33,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0
2020-12-22,Johor,167,278,156,75,77,67,105,48,108,68,19,9,1,0,0,1,1,0,3,16,0,0,0,0,0,0,0,0,0,0
2020-12-23,Johor,118,167,278,156,75,77,67,105,100,102,30,15,4,0,0,1,0,1,3,14,0,0,0,0,0,0,0,0,0,0
2020-12-24,Johor,115,118,167,278,156,75,77,67,100,78,60,19,7,1,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0
2020-12-25,Johor,205,115,118,167,278,156,75,77,69,69,33,30,15,1,0,10,1,0,0,34,0,4,0,0,0,0,0,0,0,0
2020-12-26,Johor,412,205,115,118,167,278,156,75,105,66,46,60,4,1,0,7,2,0,4,43,0,0,0,0,0,0,0,0,0,0
2020-12-27,Johor,194,412,205,115,118,167,278,156,103,125,37,33,8,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2020-12-28,Johor,191,194,412,205,115,118,167,278,45,98,54,46,8,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0
2020-12-29,Johor,110,191,194,412,205,115,118,167,48,108,68,37,10,2,0,1,0,3,0,24,0,2,0,0,0,0,0,0,0,0
2020-12-30,Johor,607,110,191,194,412,205,115,118,105,100,102,54,9,8,0,1,0,1,3,22,0,1,0,0,0,0,0,0,0,0
2020-12-31,Johor,194,607,110,191,194,412,205,115,67,100,78,54,0,8,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0
2021-01-01,Johor,112,194,607,110,191,194,412,205,77,69,69,68,1,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0
2021-01-02,Johor,580,112,194,607,110,191,194,412,75,105,66,102,9,1,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0,0
2021-01-03,Johor,179,580,112,194,607,110,191,194,156,103,125,78,1,4,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2021-01-04,Johor,295,179,580,112,194,607,110,191,278,45,98,69,2,8,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
2021-01-05,Johor,428,295,179,580,112,194,607,110,167,48,108,66,2,2,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2021-01-06,Johor,571,428,295,179,580,112,194,607,118,105,100,125,4,6,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0
2021-01-07,Johor,1103,571,428,295,179,580,112,194,115,67,100,98,5,6,0,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0
2021-01-08,Johor,298,1103,571,428,295,179,580,112,205,77,69,108,1,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2021-01-09,Johor,302,298,1103,571,428,295,179,580,412,75,105,100,10,5,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0
2021-01-10,Johor,321,302,298,1103,571,428,295,179,194,156,103,100,8,2,0,2,1,1,0,19,0,0,0,0,0,0,0,0,0,0
2021-01-11,Johor,396,321,302,298,1103,571,428,295,191,278,45,69,10,3,0,1,2,0,0,21,3,0,0,0,0,0,0,0,0,0
2021-01-12,Johor,442,396,321,302,298,1103,571,428,110,167,48,105,8,2,0,2,0,1,0,14,1,0,0,0,0,0,0,0,0,0
2021-01-13,Johor,535,442,396,321,302,298,1103,571,607,118,105,103,3,10,0,0,0,2,0,20,4,0,0,0,0,0,0,0,0,0
2021-01-14,Johor,460,535,442,396,321,302,298,1103,194,115,67,45,15,3,0,0,2,0,1,8,2,0,0,0,0,0,0,0,0,0
2021-01-15,Johor,535,460,535,442,396,321,302,298,112,205,77,48,9,0,0,1,0,3,0,14,23,0,0,0,0,0,0,0,0,0
2021-01-16,Johor,719,535,460,535,442,396,321,302,580,412,75,105,8,5,0,0,0,1,0,13,7,0,0,0,0,0,0,0,0,0
2021-01-17,Johor,362,719,535,460,535,442,396,321,179,194,156,67,14,2,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0
2021-01-18,Johor,329,362,719,535,460,535,442,396,295,191,278,77,3,1,0,0,0,2,0,16,13,0,0,0,0,0,0,0,0,0
2021-01-19,Johor,368,329,362,719,535,460,535,442,428,110,167,75,15,2,0,1,1,0,1,3,13,0,0,0,0,0,0,0,0,0
2021-01-20,Johor,470,368,329,362,719,535,460,535,571,607,118,156,9,1,0,0,14,0,0,2,13,0,0,0,0,0,0,0,0,0
2021-01-21,Johor,423,470,368,329,362,719,535,460,1103,194,115,278,33,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0
2021-01-22,Johor,466,423,470,368,329,362,719,535,298,112,205,167,9,1,0,0,1,1,0,3,16,0,0,0,0,0,0,0,0,0
2021-01-23,Johor,425,466,423,470,368,329,362,719,302,580,412,118,15,4,0,0,1,0,1,3,14,0,0,0,0,0,0,0,0,0
2021-01-24,Johor,378,425,466,423,470,368,329,362,321,179,194,115,19,7,1,0,2,0,1,4,4,0,0,0,0,0,0,0,0,0
2021-01-25,Johor,529,378,425,466,423,470,368,329,396,295,191,205,30,15,1,0,10,1,0,0,34,0,4,0,0,0,0,0,0,0
2021-01-26,Johor,516,529,378,425,466,423,470,368,442,428,110,412,60,4,1,0,7,2,0,4,43,0,0,0,0,0,0,0,0,0
2021-01-27,Johor,1069,516,529,378,425,466,423,470,535,571,607,194,33,8,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2021-01-28,Johor,717,1069,516,529,378,425,466,423,460,1103,194,191,46,8,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0
2021-01-29,Johor,684,717,1069,516,529,378,425,466,535,298,112,110,37,10,2,0,1,0,3,0,24,0,2,0,0,0,0,0,0,0
2021-01-30,Johor,792,684,717,1069,516,529,378,425,719,302,580,607,54,9,8,0,1,0,1,3,22,0,1,0,0,0,0,0,0,0
2021-01-31,Johor,1020,792,684,717,1069,516,529,378,362,321,179,194,54,0,8,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0
2021-02-01,Johor,1068,1020,792,684,717,1069,516,529,329,396,295,112,68,1,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0
2021-02-02,Johor,708,1068,1020,792,684,717,1069,516,368,442,428,580,102,9,1,0,0,1,1,1,27,0,0,0,0,0,0,0,0,0
2021-02-03,Johor,964,708,1068,1020,792,684,717,1069,470,535,571,179,78,1,4,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0
2021-02-04,Johor,664,964,708,1068,1020,792,684,717,423,460,1103,295,69,2,8,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
2021-02-05,Johor,598,664,964,708,1068,1020,792,684,466,535,298,428,66,2,2,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0
2021-02-06,Johor,585,598,664,964,708,1068,1020,792,425,719,302,571,125,4,6,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0
2021-02-07,Johor,499,585,598,664,964,708,1068,1020,378,362,321,1103,98,5,6,0,1,1,0,0,10,2,1,0,0,0,0,0,0,0
2021-02-08,Johor,490,499,585,598,664,964,708,1068,529,329,396,298,108,1,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2021-02-09,Johor,521,490,499,585,598,664,964,708,516,368,442,302,100,10,5,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0
2021-02-10,Johor,369,521,490,499,585,598,664,964,1069,470,535,321,100,8,2,0,2,1,1,0,19,0,0,0,0,0,0,0,0,0
2021-02-11,Johor,777,369,521,490,499,585,598,664,717,423,460,396,69,10,3,0,1,2,0,0,21,3,0,0,0,0,0,0,0,0
2021-02-12,Johor,742,777,369,521,490,499,585,598,684,466,535,442,105,8,2,0,2,0,1,0,14,1,0,0,0,0,0,0,0,0
2021-02-13,Johor,802,742,777,369,521,490,499,585,792,425,719,535,103,3,10,0,0,0,2,0,20,4,0,0,0,0,0,0,0,0
2021-02-14,Johor,492,802,742,777,369,521,490,499,1020,378,362,460,45,15,3,0,0,2,0,1,8,2,0,0,0,0,0,0,0,0
2021-02-15,Johor,269,492,802,742,777,369,521,490,1068,529,329,535,48,9,0,0,1,0,3,0,14,23,0,0,0,0,0,0,0,0
2021-02-16,Johor,451,269,492,802,742,777,369,521,708,516,368,719,105,8,5,0,0,0,1,0,13,7,0,0,0,0,0,0,0,0
